Transaction ID,Salesperson,Date,Payment Month,Status,Revenue,Company Name
3135,Simonson,16/10/2024,Jul,New,8220,Data Systems
3136,Palacios,16/10/2024,Aug,New,26700,Input Inc.
3137,Vincent,16/10/2024,Aug,Lapsed,5280,Thatherton Fuels
3138,Gilman,16/10/2024,Aug,New,27210,Ajax Corporation
3139,Batiste,16/10/2024,Aug,Lapsed,7590,Mainway Toys
3140,Pritchett,16/10/2024,Aug,Lapsed,27330,Allied Biscuit
3141,Gilman,16/10/2024,Aug,New,17520,Crudgington Brewery
3142,Pritchett,16/10/2024,Aug,New,28890,Gringotts
3143,Hitchcock,16/10/2024,Aug,New,6960,Sirius Cybernetics Corporation
3144,Gilman,16/10/2024,Aug,New,8700,QuantCo
3145,Vincent,16/10/2024,Aug,Lapsed,19290,Kumatsu Motors
3146,Hall,17/10/2024,Aug,New,23190,Ace Tomato Company
3147,Hall,17/10/2024,Aug,New,17640,Zevo Toys
3148,Pritchett,17/10/2024,Aug,New,3570,Fake Brothers
3149,Hall,17/10/2024,Aug,Existing,12990,Massive Dynamic
3150,Levy,17/10/2024,Aug,Lapsed,18690,Extensive Enterprise
3151,Pritchett,17/10/2024,Aug,Existing,26700,Megadodo Publications
3152,Moll,17/10/2024,Aug,New,25140,CC Corporation
3153,Parrish,17/10/2024,Aug,Lapsed,3660,General Forge and Foundry
3154,Vincent,17/10/2024,Aug,Existing,13620,Soar Airlines
3155,Parrish,17/10/2024,Aug,Existing,10470,Zorin Industries
3156,Kroll,17/10/2024,Aug,New,2160,Plow King
3157,Parrish,17/10/2024,Aug,Existing,8700,CC Corporation
3158,Simonson,17/10/2024,Aug,New,18150,Transworld Consortium
3159,Kroll,17/10/2024,Aug,New,26130,Sixty Second Avenue
3160,Moll,17/10/2024,Aug,New,2610,Mishima Zaibatsu
3161,Pritchett,17/10/2024,Aug,New,3330,Paradise Airlines
3162,Hall,17/10/2024,Aug,New,6030,Petrox Oil Company
3163,Palacios,17/10/2024,Aug,Existing,2070,Powell Motors
3164,Schwarz,18/10/2024,Aug,Existing,27330,TranCon Airways
3165,Parrish,18/10/2024,Aug,New,27510,Axis Chemical Co.
3166,Gilman,18/10/2024,Aug,Existing,22200,Sixty Second Avenue
3167,Baines,18/10/2024,Sep,Lapsed,2130,Blue Sun Corporation
3168,Vincent,18/10/2024,Sep,Existing,2220,Initech
3169,Batiste,18/10/2024,Sep,Existing,6630,Omni Consumer Products
3170,Hitchcock,19/10/2024,Sep,Lapsed,12780,St. Anky Beer
3171,Palacios,19/10/2024,Sep,New,15570,The New Firm
3172,Moll,19/10/2024,Sep,Existing,23130,Virtucon
3173,Moll,19/10/2024,Sep,Existing,29850,North Western Railway
3174,Ahmad,19/10/2024,Sep,New,10320,BLAND Corporation
3175,Hitchcock,19/10/2024,Sep,Existing,21360,Zorg Industries
3176,Levy,19/10/2024,Sep,New,9810,Cyberdyne Systems
3177,Parrish,19/10/2024,Sep,Existing,29790,United Fried Chicken
3178,Gilman,19/10/2024,Sep,Lapsed,22140,Rouster and Sideways
3179,Vincent,19/10/2024,Sep,Existing,25050,Colonial Movers
3180,Parrish,20/10/2024,Sep,New,1620,Atlantic Corporation
3181,Hall,20/10/2024,Sep,New,26640,Colonial Movers
3182,Ahmad,20/10/2024,Sep,Existing,1560,Biffco
3183,Simonson,20/10/2024,Sep,New,9810,Northern & Southern Railway
3184,Ahmad,20/10/2024,Sep,Existing,24840,Uplink Corporation
3185,Kroll,20/10/2024,Sep,Existing,13920,Globo-Chem
3186,Vincent,20/10/2024,Sep,New,22770,TriOptimum Corporation
3187,Levy,20/10/2024,Sep,Existing,23310,Uplink Corporation
3188,Baines,20/10/2024,Sep,New,8910,Colonial Movers
3189,Ahmad,20/10/2024,Sep,Existing,26850,Canada World Airways
3190,Moll,20/10/2024,Sep,Existing,10530,Input Inc.
3191,Hall,20/10/2024,Sep,New,13980,Primatech Paper Co.
3192,Hitchcock,20/10/2024,Sep,Existing,12300,BLAND Corporation
3193,Moll,20/10/2024,Sep,Lapsed,13080,Smith and Co.
3194,Palacios,20/10/2024,Sep,Existing,20670,Atlantic International Airlines
3195,Schwarz,20/10/2024,Sep,Existing,28110,The Lanford Lunch Box
3196,Batiste,21/10/2024,Sep,Existing,21150,Spade and Archer
3197,Ahmad,21/10/2024,Oct,Existing,5310,Sixty Second Avenue
3198,Palacios,21/10/2024,Oct,Existing,3780,Curious Goods
3199,Hitchcock,21/10/2024,Oct,Existing,3600,Oceanic Airlines
3200,Moll,21/10/2024,Oct,Lapsed,18330,Barrytron
3201,Levy,21/10/2024,Oct,Existing,24300,Hishii Industries
3202,Batiste,21/10/2024,Oct,New,14280,Wallaby Airlines
3203,Hall,21/10/2024,Oct,Existing,24720,Big Belly Burger
3204,Levy,21/10/2024,Oct,New,8460,Minco
3205,Simonson,21/10/2024,Oct,Existing,28170,Global Airways
3206,Ahmad,21/10/2024,Oct,Existing,4860,Atlantic Northern
3207,Vincent,21/10/2024,Oct,New,5460,London and West Coast Railway
3208,Gilman,21/10/2024,Oct,Existing,22680,Corellian Engineering Corporation
3209,Ahmad,21/10/2024,Oct,Existing,2070,Trade Federation
3210,Gilman,21/10/2024,Oct,Existing,21990,Culdee Fell Railway
3211,Baines,21/10/2024,Oct,Existing,18000,Big Belly Burger
3212,Vincent,21/10/2024,Oct,New,24030,Industrial Automation
3213,Simonson,22/10/2024,Oct,New,6990,North Central Positronics
3214,Batiste,22/10/2024,Oct,Existing,9840,QuantCo
3215,Vincent,22/10/2024,Oct,New,6900,Atlantic Corporation
3216,Moll,22/10/2024,Oct,Existing,2460,Cyberdyne Systems
3217,Ahmad,22/10/2024,Oct,Existing,11010,Tessier-Ashpool
3218,Levy,22/10/2024,Oct,New,11100,Global Airways
3219,Levy,22/10/2024,Oct,Existing,22380,Petrox Oil Company
3220,Batiste,22/10/2024,Oct,New,14130,Onion Pacific Railroad
3221,Baines,22/10/2024,Oct,Existing,9210,Megadodo Publications
3222,Gilman,22/10/2024,Oct,New,8640,Slate Rock and Gravel Company
3223,Levy,22/10/2024,Oct,New,10170,The Queen Victoria
3224,Ahmad,22/10/2024,Oct,Existing,28590,Queen Industries
3225,Moll,23/10/2024,Oct,New,7920,Praxis Corporation
3226,Moll,23/10/2024,Oct,Existing,12510,Zorin Industries
3227,Vincent,23/10/2024,Oct,Existing,13500,Thatherton Fuels
3228,Hitchcock,23/10/2024,Nov,Lapsed,9870,Galaxy Corp
3229,Palacios,23/10/2024,Nov,New,4920,Tip Top Cafe
3230,Baines,23/10/2024,Nov,New,9810,Incom Corporation
3231,Baines,23/10/2024,Nov,Existing,25470,Globo-Chem
3232,Palacios,23/10/2024,Nov,Existing,7350,Kumatsu Motors
3233,Batiste,23/10/2024,Nov,Existing,22590,Crudgington Brewery
3234,Gilman,23/10/2024,Nov,New,29220,Big Belly Burger
3235,Batiste,23/10/2024,Nov,Existing,22440,General Services Corporation
3236,Parrish,23/10/2024,Nov,New,12210,Fabrikam Corporation
3237,Ahmad,23/10/2024,Nov,New,4530,Gringotts
3238,Gilman,24/10/2024,Nov,New,23190,BLAND Corporation
3239,Hitchcock,24/10/2024,Nov,Existing,14040,Massive Dynamic
3240,Ahmad,24/10/2024,Nov,Lapsed,7290,Omni Consumer Products
3241,Levy,24/10/2024,Nov,Lapsed,24090,Matsumura Fishworks
3242,Simonson,24/10/2024,Nov,Existing,18600,Onion Pacific Railroad
3243,Vincent,24/10/2024,Nov,New,2910,Initrode
3244,Hitchcock,24/10/2024,Nov,Existing,10680,Monarch Playing Card Co.
3245,Levy,24/10/2024,Nov,Existing,6900,Spade and Archer
3246,Pritchett,24/10/2024,Nov,Existing,22470,Sto Plains Holdings
3247,Parrish,24/10/2024,Nov,Existing,28170,TriOptimum Corporation
3248,Levy,25/10/2024,Nov,Existing,24090,Three Waters
3249,Simonson,25/10/2024,Nov,Lapsed,24390,Roxxon
3250,Hall,25/10/2024,Nov,Existing,28320,General Services Corporation
3251,Palacios,25/10/2024,Nov,Existing,21540,Umbrella Corporation
3252,Ahmad,25/10/2024,Nov,Lapsed,2400,Sample Inc.
3253,Batiste,25/10/2024,Nov,New,27660,Southern Railway of Northern Ireland
3254,Baines,26/10/2024,Nov,New,17610,InGen Corporation
3255,Schwarz,26/10/2024,Nov,Lapsed,20880,Petrox Oil Company
3256,Batiste,26/10/2024,Nov,New,14580,Energy Corporation
3257,Ahmad,26/10/2024,Nov,New,3390,OmniCo
3258,Ahmad,26/10/2024,Dec,Existing,22680,Water and Power
3259,Baines,26/10/2024,Dec,Existing,20340,Sample Inc.
3260,Hitchcock,26/10/2024,Dec,New,4110,Blarg Factory
3261,Pritchett,26/10/2024,Dec,Lapsed,16500,The Hanso Foundation
3262,Hitchcock,26/10/2024,Dec,New,14850,The Queen Victoria
3263,Hitchcock,27/10/2024,Dec,New,10680,Tessier-Ashpool
3264,Levy,27/10/2024,Dec,Existing,4260,Tip Top Cafe
3265,Hall,27/10/2024,Dec,Existing,7980,General Services Corporation
3266,Levy,27/10/2024,Dec,Existing,21630,Demo Inc.
3267,Gilman,27/10/2024,Dec,Existing,17580,Petrox Oil Company
3268,Pritchett,27/10/2024,Dec,Lapsed,11880,Extensive Enterprise
3269,Pritchett,27/10/2024,Dec,Existing,23850,Petrox Oil Company
3270,Levy,27/10/2024,Dec,New,28920,Uplink Corporation
3271,Kroll,27/10/2024,Dec,New,18540,Incom Corporation
3272,Parrish,27/10/2024,Dec,New,26610,Barrytron
3273,Pritchett,27/10/2024,Dec,Lapsed,19500,Biffco
3274,Schwarz,28/10/2024,Dec,New,24660,General Products
3275,Pritchett,28/10/2024,Dec,New,11880,Tip Top Cafe
3276,Pritchett,28/10/2024,Dec,New,1710,Vandelay Industries
3277,Hitchcock,28/10/2024,Dec,New,25110,Western Gas & Electric
3278,Pritchett,28/10/2024,Dec,Existing,4410,Globo-Chem
3279,Vincent,28/10/2024,Dec,Lapsed,27870,Trade Federation
3280,Hall,28/10/2024,Dec,Lapsed,8730,Thatherton Fuels
3281,Vincent,28/10/2024,Dec,New,8970,Thrift Bank
3282,Kroll,28/10/2024,Dec,Lapsed,2700,Ace Tomato Company
3283,Pritchett,28/10/2024,Dec,Lapsed,5700,Charles Townsend Agency
3284,Levy,28/10/2024,Dec,New,21540,Rossum Corporation
3285,Baines,28/10/2024,Dec,Existing,28170,VersaLife Corporation
3286,Batiste,28/10/2024,Dec,New,27450,Sonky Rubber Goods
3287,Levy,29/10/2024,Dec,Existing,12900,Fake Brothers
3288,Baines,29/10/2024,Dec,Existing,26250,London and West Coast Railway
3289,Vincent,29/10/2024,Jan,Lapsed,9090,Curious Goods
3290,Gilman,29/10/2024,Jan,New,5910,Monarch Playing Card Co.
3291,Vincent,29/10/2024,Jan,New,25710,Megadodo Publications
3292,Hitchcock,29/10/2024,Jan,Existing,7350,Megadodo Publications
3293,Ahmad,29/10/2024,Jan,New,13680,Cathedral Software
3294,Hall,29/10/2024,Jan,New,18000,Vandelay Industries
3295,Palacios,29/10/2024,Jan,Existing,15870,CC Corporation
3296,Hitchcock,29/10/2024,Jan,Lapsed,16650,BLAND Corporation
3297,Ahmad,30/10/2024,Jan,Existing,8970,KrebStar
3298,Hitchcock,30/10/2024,Jan,New,25680,Stark Industries
3299,Palacios,30/10/2024,Jan,Existing,27030,Globex Corporation
3300,Palacios,30/10/2024,Jan,New,11670,Ajax Corporation
3301,Baines,30/10/2024,Jan,Existing,27480,Wayne Enterprises
3302,Levy,30/10/2024,Jan,New,5220,Thrift Bank
3303,Hitchcock,30/10/2024,Jan,New,3000,Cyberdyne Systems
3304,Batiste,30/10/2024,Jan,New,24570,Osato Chemicals
3305,Baines,30/10/2024,Jan,Existing,13260,Rouster and Sideways
3306,Palacios,30/10/2024,Jan,Existing,20730,Flowers By Irene
3307,Baines,30/10/2024,Jan,New,7530,Mainway Toys
3308,Simonson,30/10/2024,Jan,Existing,21420,Wallaby Airlines
3309,Palacios,30/10/2024,Jan,Lapsed,23700,Big Belly Burger
3310,Levy,30/10/2024,Jan,Existing,11850,Shinra Electric Power Company
3311,Palacios,31/10/2024,Jan,New,6690,Arlesdale Railway
3312,Hall,31/10/2024,Jan,Existing,11010,Atlantic International Airlines
3313,Hitchcock,31/10/2024,Jan,New,12180,United Robotronics
3314,Baines,31/10/2024,Jan,New,11520,Quark Industries
3315,Ahmad,31/10/2024,Jan,Lapsed,14610,Zevo Toys
3316,Palacios,01/11/2024,Jan,New,3330,General Forge and Foundry
3317,Hall,01/11/2024,Jan,Existing,27180,Corellian Engineering Corporation
3318,Palacios,01/11/2024,Jan,Existing,25890,Benthic Petroleum
3319,Vincent,01/11/2024,Jan,Existing,8760,Shinra Electric Power Company
3320,Baines,01/11/2024,Feb,Existing,16380,Trade Federation
3321,Parrish,01/11/2024,Feb,Existing,21510,Caliban Industries
3322,Hitchcock,02/11/2024,Feb,Lapsed,24480,TranCon Airways
3323,Schwarz,02/11/2024,Feb,Existing,6930,Curious Goods
3324,Hitchcock,02/11/2024,Feb,Existing,6180,Omni Consumer Products
3325,Hall,02/11/2024,Feb,Lapsed,19410,ABC Telecom
3326,Baines,02/11/2024,Feb,Existing,4470,123 Warehousing
3327,Hitchcock,03/11/2024,Feb,New,21960,Nordyne Defense Dynamics
3328,Schwarz,03/11/2024,Feb,Lapsed,12660,Stark Industries
3329,Baines,03/11/2024,Feb,New,22890,Milliways
3330,Schwarz,03/11/2024,Feb,New,16620,Slate Rock and Gravel Company
3331,Schwarz,03/11/2024,Feb,New,29310,Industrial Automation
3332,Baines,03/11/2024,Feb,New,17550,Transworld Consortium
3333,Simonson,03/11/2024,Feb,New,6600,Thrift Bank
3334,Pritchett,03/11/2024,Feb,Existing,26880,ZiffCorp
3335,Levy,04/11/2024,Feb,Existing,3270,ZiffCorp
3336,Vincent,04/11/2024,Feb,Existing,9600,Initech
3337,Gilman,04/11/2024,Feb,New,25500,Massive Dynamic
3338,Gilman,04/11/2024,Feb,New,9930,Petrox Oil Company
3339,Gilman,04/11/2024,Feb,New,24510,Liandri Mining Corporation
3340,Levy,04/11/2024,Feb,Existing,15870,Wallaby Airlines
3341,Baines,04/11/2024,Feb,New,13560,Ewing Oil
3342,Simonson,04/11/2024,Feb,Existing,13860,Trans Global Airlines
3343,Hall,04/11/2024,Feb,Existing,28380,TetraCorp
3344,Palacios,04/11/2024,Feb,Existing,15060,Monarch Playing Card Co.
3345,Vincent,04/11/2024,Feb,Existing,5820,Culdee Fell Railway
3346,Levy,04/11/2024,Feb,New,24360,Curious Goods
3347,Batiste,04/11/2024,Feb,Existing,3330,Megadodo Publications
3348,Levy,04/11/2024,Mar,Existing,13710,Klimpys
3349,Gilman,04/11/2024,Mar,Existing,11100,Wayne Enterprises
3350,Simonson,04/11/2024,Mar,New,3360,Minuteman Cafe
3351,Gilman,04/11/2024,Mar,Existing,22530,SpringShield
3352,Parrish,05/11/2024,Mar,Lapsed,25560,Klimpys
3353,Baines,05/11/2024,Mar,New,1680,Springfield Nuclear Power Plant
3354,Hall,05/11/2024,Mar,Existing,2640,Input Inc.
3355,Moll,05/11/2024,Mar,Lapsed,26610,Mainco
3356,Palacios,05/11/2024,Mar,New,7140,Edgars Industries
3357,Palacios,05/11/2024,Mar,Existing,3840,Caliban Industries
3358,Palacios,05/11/2024,Mar,Lapsed,10560,C.H. Lavatory and Sons
3359,Batiste,05/11/2024,Mar,Existing,4380,Benthic Petroleum
3360,Moll,05/11/2024,Mar,Existing,8640,Bad Wolf Corporation
3361,Levy,05/11/2024,Mar,Lapsed,25020,Initech
3362,Simonson,06/11/2024,Mar,Lapsed,12000,Matsumura Fishworks
3363,Vincent,06/11/2024,Mar,Lapsed,25500,Trans United Airways
3364,Hitchcock,06/11/2024,Mar,New,14970,Rossum Corporation
3365,Pritchett,06/11/2024,Mar,New,8310,MARS Industries
3366,Vincent,06/11/2024,Mar,New,13680,Western Gas & Electric
3367,Parrish,06/11/2024,Mar,Existing,16530,Trans Regional Airlines
3368,Ahmad,06/11/2024,Mar,New,2550,Trans Regional Airlines
3369,Levy,07/11/2024,Mar,Existing,3090,ABC Telecom
3370,Palacios,07/11/2024,Mar,Existing,6990,Trans Continental Airlines
3371,Simonson,07/11/2024,Mar,Lapsed,2190,TetraCorp
3372,Parrish,07/11/2024,Mar,New,11100,ABC Telecom
3373,Hall,07/11/2024,Mar,New,10620,Sudden Pacific Railroad
3374,Schwarz,07/11/2024,Mar,New,5190,Ace Tomato Company
3375,Kroll,07/11/2024,Mar,Existing,2010,Powell Motors
3376,Batiste,07/11/2024,Mar,New,3450,Sudden Pacific Railroad
3377,Vincent,08/11/2024,Mar,New,28620,Uplink Corporation
3378,Palacios,08/11/2024,Mar,New,2160,Gizmonic Institute
3379,Palacios,08/11/2024,Apr,New,14310,Demo Inc.
3380,Schwarz,08/11/2024,Apr,New,8250,Energy Corporation
3381,Levy,08/11/2024,Apr,New,28410,Arlesdale Railway
3382,Kroll,08/11/2024,Apr,Lapsed,12510,Federation World Airlines
3383,Kroll,08/11/2024,Apr,Lapsed,22680,Transworld Consortium
3384,Parrish,08/11/2024,Apr,Lapsed,13770,Primatech Paper Co.
3385,Ahmad,08/11/2024,Apr,Existing,27960,United Robotronics
3386,Parrish,09/11/2024,Apr,New,13020,Ewing Oil
3387,Baines,09/11/2024,Apr,Existing,21120,Jupiter Mining Corporation
3388,Simonson,09/11/2024,Apr,Existing,24390,MARS Industries
3389,Hall,09/11/2024,Apr,Existing,27450,Contoso Corporation
3390,Palacios,09/11/2024,Apr,Lapsed,18810,Initech
3391,Gilman,09/11/2024,Apr,Lapsed,28320,Bad Wolf Corporation
3392,Pritchett,09/11/2024,Apr,New,16590,Trans Regional Airlines
3393,Kroll,09/11/2024,Apr,New,16560,Onion Pacific Railroad
3394,Parrish,09/11/2024,Apr,Existing,7050,Minco
3395,Kroll,09/11/2024,Apr,Lapsed,12000,Barrytron
3396,Batiste,09/11/2024,Apr,Existing,10020,Chez Quis
3397,Hall,09/11/2024,Apr,Existing,15630,The New Firm
3398,Hall,09/11/2024,Apr,Existing,10500,Rouster and Sideways
3399,Gilman,09/11/2024,Apr,Existing,4950,Buy and Large Corporation
3400,Hall,09/11/2024,Apr,New,25200,Trans Global Airlines
3401,Simonson,09/11/2024,Apr,New,17250,QuantCo
3402,Kroll,09/11/2024,Apr,New,23580,Primatech
3403,Hall,09/11/2024,Apr,Existing,16020,General Products
3404,Parrish,09/11/2024,Apr,New,14490,Queen Industries
3405,Ahmad,10/11/2024,Apr,New,16410,Primatech
3406,Levy,10/11/2024,Apr,Lapsed,25140,Powell Motors
3407,Vincent,10/11/2024,Apr,Existing,12630,Sample Company
3408,Moll,10/11/2024,Apr,New,16350,ABC Telecom
3409,Moll,10/11/2024,May,New,6120,Zorg Industries
3410,Vincent,10/11/2024,May,Lapsed,5760,Southern Railway of Northern Ireland
3411,Pritchett,10/11/2024,May,Existing,11640,Kumatsu Motors
3412,Hitchcock,10/11/2024,May,New,28320,Hishii Industries
3413,Kroll,10/11/2024,May,New,23310,Arlesdale Railway
3414,Palacios,10/11/2024,May,Lapsed,14400,MARS Industries
3415,Batiste,10/11/2024,May,Existing,5220,Petrox Oil Company
3416,Baines,10/11/2024,May,Existing,19290,Praxis Corporation
3417,Parrish,11/11/2024,May,Existing,13530,Stark Industries
3418,Batiste,11/11/2024,May,Existing,11520,Energy Corporation
3419,Simonson,11/11/2024,May,Existing,18240,Gizmonic Institute
3420,Gilman,11/11/2024,May,New,3840,Sheinhardt Wig Company
3421,Vincent,11/11/2024,May,Lapsed,1680,Big Belly Burger
3422,Vincent,11/11/2024,May,New,29130,Parrish Communications
3423,Vincent,11/11/2024,May,New,8610,QuantCo
3424,Moll,11/11/2024,May,New,29280,Globo Gym American Corp
3425,Baines,11/11/2024,May,New,26490,NorthAm Robotics
3426,Vincent,11/11/2024,May,New,29820,Atlantic International Airlines
3427,Kroll,11/11/2024,May,New,15120,Wallaby Airlines
3428,Pritchett,11/11/2024,May,Existing,5550,General Products
3429,Pritchett,11/11/2024,May,New,7860,NorthAm Robotics
3430,Pritchett,12/11/2024,May,New,28620,Sirius Cybernetics Corporation
3431,Parrish,12/11/2024,May,Lapsed,10020,Trans United Airways
3432,Moll,12/11/2024,May,Existing,28020,Liandri Mining Corporation
3433,Kroll,12/11/2024,May,Lapsed,17820,Southern Railway of Northern Ireland
3434,Pritchett,12/11/2024,May,Lapsed,2760,Trade Federation
3435,Kroll,12/11/2024,May,New,14580,Zevo Toys
3436,Levy,12/11/2024,May,New,4200,Minco
3437,Hitchcock,12/11/2024,May,Existing,18960,Gadgetron
3438,Batiste,12/11/2024,May,New,17340,Springfield Nuclear Power Plant
3439,Vincent,13/11/2024,May,New,14460,The Drunken Clam
3440,Vincent,13/11/2024,Jun,New,3420,Data Systems
3441,Hall,13/11/2024,Jun,Existing,15540,Omni Consumer Products
3442,Hitchcock,13/11/2024,Jun,New,25680,LexCorp
3443,Vincent,13/11/2024,Jun,Existing,21780,Arlesdale Railway
3444,Parrish,13/11/2024,Jun,Existing,9090,Uplink Corporation
3445,Kroll,13/11/2024,Jun,New,22860,Demo Inc.
3446,Vincent,13/11/2024,Jun,New,18870,General Forge and Foundry
3447,Levy,13/11/2024,Jun,Lapsed,10680,Universal Exports
3448,Levy,13/11/2024,Jun,Lapsed,6360,Federation World Airlines
3449,Parrish,13/11/2024,Jun,New,2400,Big T Burgers and Fries
3450,Gilman,13/11/2024,Jun,Existing,9090,PediaCorp
3451,Ahmad,13/11/2024,Jun,Existing,26700,London and West Coast Railway
3452,Simonson,13/11/2024,Jun,New,17310,Tip Top Cafe
3453,Hitchcock,13/11/2024,Jun,New,23610,Federation World Airlines
3454,Moll,13/11/2024,Jun,New,18450,TriOptimum Corporation
3455,Hall,13/11/2024,Jun,Lapsed,9420,Trade Federation
3456,Gilman,14/11/2024,Jun,Existing,2070,Oceanic Airlines
3457,Hitchcock,14/11/2024,Jun,New,25530,XYZ Corp
3458,Hall,14/11/2024,Jun,Existing,11940,Charles Townsend Agency
3459,Schwarz,14/11/2024,Jun,New,20610,Primatech
3460,Kroll,14/11/2024,Jun,New,29580,Thrift Bank
3461,Schwarz,14/11/2024,Jun,Lapsed,6900,ZiffCorp
3462,Batiste,14/11/2024,Jun,New,24150,Globo-Chem
3463,Schwarz,14/11/2024,Jun,New,2250,Foo Bars
3464,Hall,15/11/2024,Jun,Existing,13170,Videlectrix
3465,Schwarz,15/11/2024,Jun,Lapsed,12450,Corellian Engineering Corporation
3466,Vincent,15/11/2024,Jun,Existing,13830,Milliways
3467,Palacios,15/11/2024,Jun,New,16350,Shinra Electric Power Company
3468,Ahmad,15/11/2024,Jun,Lapsed,16860,SpringShield
3469,Kroll,15/11/2024,Jun,New,19020,Sheinhardt Wig Company
3470,Simonson,15/11/2024,Jul,Existing,30000,Klimpys
3471,Gilman,15/11/2024,Jul,Existing,29730,Corellian Engineering Corporation
3472,Pritchett,15/11/2024,Jul,Lapsed,4710,Energy Corporation
3473,Gilman,15/11/2024,Jul,Existing,10140,ABC Telecom
3474,Pritchett,15/11/2024,Jul,New,16440,Crudgington Brewery
3475,Hitchcock,16/11/2024,Jul,Existing,13410,Trans Pacific Airlines
3476,Kroll,16/11/2024,Jul,Lapsed,26760,Sample Company
3477,Batiste,16/11/2024,Jul,Existing,27390,Southern Railway of Northern Ireland
3478,Hall,16/11/2024,Jul,New,7080,Universal Exports
3479,Gilman,16/11/2024,Jul,Lapsed,28890,ABC Telecom
3480,Moll,16/11/2024,Jul,Existing,29850,Sombra Corporation
3481,Hitchcock,16/11/2024,Jul,Lapsed,12120,Ace Tomato Company
3482,Kroll,16/11/2024,Jul,New,11220,Axis Chemical Co.
3483,Schwarz,16/11/2024,Jul,New,12930,Galaxy Corp
3484,Schwarz,16/11/2024,Jul,New,16140,Corellian Engineering Corporation
3485,Schwarz,16/11/2024,Jul,Existing,22830,Sombra Corporation
3486,Simonson,17/11/2024,Jul,Existing,25440,Virtucon
3487,Kroll,17/11/2024,Jul,Existing,29010,Parrish Communications
3488,Kroll,17/11/2024,Jul,Existing,16650,The Lanford Lunch Box
3489,Parrish,17/11/2024,Jul,New,27450,Ajax Corporation
3490,Ahmad,17/11/2024,Jul,New,10230,C.H. Lavatory and Sons
3491,Ahmad,17/11/2024,Jul,Lapsed,18690,BLAND Corporation
3492,Hitchcock,17/11/2024,Jul,Existing,9870,Colonial Movers
3493,Hall,17/11/2024,Jul,New,13860,The Drunken Clam
3494,Kroll,17/11/2024,Jul,Existing,28290,Sto Plains Holdings
3495,Levy,17/11/2024,Jul,Lapsed,16620,Crudgington Brewery
3496,Kroll,17/11/2024,Jul,New,19290,Sample Inc.
3497,Batiste,17/11/2024,Jul,Lapsed,4140,Primatech
3498,Hall,17/11/2024,Jul,New,20010,Atlantic Northern
3499,Pritchett,17/11/2024,Jul,Existing,7590,Minco
3500,Ahmad,17/11/2024,Jul,Existing,18300,Wernham Hogg
3501,Hitchcock,17/11/2024,Aug,New,6960,Rouster and Sideways
3502,Levy,17/11/2024,Aug,Existing,5580,Globo-Chem
3503,Gilman,17/11/2024,Aug,Existing,23310,Three Waters
3504,Kroll,18/11/2024,Aug,Lapsed,27570,Ajax Corporation
3505,Simonson,18/11/2024,Aug,Lapsed,16230,Edgars Industries
3506,Levy,18/11/2024,Aug,Lapsed,12570,Edgars Industries
3507,Levy,18/11/2024,Aug,Existing,25050,Virtucon
3508,Levy,18/11/2024,Aug,Existing,23220,McMahon and Tate
3509,Palacios,18/11/2024,Aug,New,20430,Sirius Cybernetics Corporation
3510,Moll,18/11/2024,Aug,New,29850,Crudgington Brewery
3511,Levy,18/11/2024,Aug,Existing,19350,Quantum Airlines
3512,Schwarz,18/11/2024,Aug,Existing,4800,Transworld Consortium
3513,Ahmad,18/11/2024,Aug,New,19500,Leeding Engines Ltd.
3514,Parrish,19/11/2024,Aug,New,6600,The New Firm
3515,Simonson,19/11/2024,Aug,Existing,19440,Wernham Hogg
3516,Kroll,19/11/2024,Aug,Lapsed,13170,Edgars Industries
3517,Hitchcock,19/11/2024,Aug,New,22230,Globo-Chem
3518,Schwarz,19/11/2024,Aug,New,13800,Spade and Archer
3519,Kroll,19/11/2024,Aug,New,28350,Praxis Corporation
3520,Baines,19/11/2024,Aug,Lapsed,22260,ZiffCorp
3521,Moll,19/11/2024,Aug,Existing,12900,General Products
3522,Moll,19/11/2024,Aug,Lapsed,1920,Gizmonic Institute
3523,Palacios,19/11/2024,Aug,Existing,1620,Spade and Archer
3524,Gilman,19/11/2024,Aug,Existing,27960,Smith and Co.
3525,Baines,19/11/2024,Aug,New,5220,The New Firm
3526,Gilman,20/11/2024,Aug,Lapsed,7560,Universal Exports
3527,Moll,20/11/2024,Aug,New,4050,Culdee Fell Railway
3528,Kroll,20/11/2024,Aug,Existing,10290,VersaLife Corporation
3529,Kroll,20/11/2024,Aug,Existing,16680,United Fried Chicken
3530,Ahmad,20/11/2024,Aug,Existing,15390,Globo-Chem
3531,Pritchett,20/11/2024,Aug,Existing,25680,United Robotronics
3532,Gilman,20/11/2024,Sep,Existing,21690,Blue Sun Corporation
3533,Batiste,20/11/2024,Sep,Lapsed,29880,Keedsler Motors
3534,Moll,20/11/2024,Sep,Lapsed,24030,Western Gas & Electric
3535,Schwarz,20/11/2024,Sep,New,23250,Blammo Corp
3536,Simonson,21/11/2024,Sep,New,20970,Spade and Archer
3537,Hitchcock,21/11/2024,Sep,Lapsed,14760,Stark Industries
3538,Moll,21/11/2024,Sep,Existing,13710,TetraCorp
3539,Hitchcock,21/11/2024,Sep,Existing,21300,Bad Wolf Corporation
3540,Palacios,21/11/2024,Sep,New,28410,Mammoth Pictures
